,Timestamp,"PM2.5 
(µg/m³)","NO2
 (µg/m³)","SO2
 (µg/m³)","CO
 (mg/m³)","Ozone
 (µg/m³)",,"sub index
 pm 2.5","sub index 
No2","sub index
 So2","sub index
 CO","sub index 
O3",,Overall AQI
1946,26-04-2022,46.36,26.57,3.88,0.74,16.07,,77.26666667,33.2125,4.85,37,16.07,,77.26666667
1947,27-04-2022,56.75,30.49,4.49,1.01,15.74,,94.58333333,38.1125,5.6125,50.5,15.74,,94.58333333
1948,28-04-2022,53.48,23.98,3.96,0.68,15.98,,89.13333333,29.975,4.95,34,15.98,,89.13333333
1949,29-04-2022,54.99,34.29,4.06,0.98,17.42,,91.65,42.8625,5.075,49,17.42,,91.65
1950,30-04-2022,63.19,47.04,4.3,1.51,15.95,,110.6333333,58.8,5.375,75.5,15.95,,110.6333333
1951,01-05-2022,63.18,45.63,4.53,1.61,15.68,,110.6,57.0375,5.6625,80.5,15.68,,110.6
1952,02-05-2022,37.19,28.74,3.37,0.7,17.65,,61.98333333,35.925,4.2125,35,17.65,,61.98333333
1953,03-05-2022,54.75,27.7,4.05,0.91,15.56,,91.25,34.625,5.0625,45.5,15.56,,91.25
1954,04-05-2022,46.83,30.02,4.01,0.53,11.08,,78.05,37.525,5.0125,26.5,11.08,,78.05
1955,05-05-2022,54.17,29.25,3.57,0.85,15.43,,90.28333333,36.5625,4.4625,42.5,15.43,,90.28333333
1956,06-05-2022,52.51,28.96,4.29,0.92,17.48,,87.51666667,36.2,5.3625,46,17.48,,87.51666667
1957,07-05-2022,49.17,27.97,2.83,0.73,17.6,,81.95,34.9625,3.5375,36.5,17.6,,81.95
1958,08-05-2022,57.64,25.69,3.49,0.73,17.6,,96.06666667,32.1125,4.3625,36.5,17.6,,96.06666667
1959,09-05-2022,59.34,29.6,3.33,0.66,18.02,,98.9,37,4.1625,33,18.02,,98.9
1960,10-05-2022,60.96,50.37,7.14,0.61,13.3,,103.2,62.9625,8.925,30.5,13.3,,103.2
1961,11-05-2022,36.73,42.75,5.24,0.48,14.36,,61.21666667,53.4375,6.55,24,14.36,,61.21666667
1962,12-05-2022,24.95,24.06,3.4,0.53,15.88,,41.58333333,30.075,4.25,26.5,15.88,,41.58333333
1963,13-05-2022,41.67,48,5.18,0.59,11.59,,69.45,60,6.475,29.5,11.59,,69.45
1964,14-05-2022,43.25,22.43,2.9,0.53,16.56,,72.08333333,28.0375,3.625,26.5,16.56,,72.08333333
1965,15-05-2022,47.78,21.28,2.6,0.62,17.05,,79.63333333,26.6,3.25,31,17.05,,79.63333333
1966,16-05-2022,43.77,22.09,2.95,0.52,14.67,,72.95,27.6125,3.6875,26,14.67,,72.95
1967,17-05-2022,42.22,34.64,3.95,0.57,12.12,,70.36666667,43.3,4.9375,28.5,12.12,,70.36666667
1968,18-05-2022,49.77,24.72,3.21,0.67,14.46,,82.95,30.9,4.0125,33.5,14.46,,82.95
1969,19-05-2022,27.72,21.78,2.88,0.46,13.99,,46.2,27.225,3.6,23,13.99,,46.2
1970,20-05-2022,34.72,31.66,7.26,0.34,13.75,,57.86666667,39.575,9.075,17,13.75,,57.86666667
1971,21-05-2022,48.92,24.74,3.01,0.45,16.11,,81.53333333,30.925,3.7625,22.5,16.11,,81.53333333
1972,22-05-2022,35.79,19.32,3.42,0.31,14.28,,59.65,24.15,4.275,15.5,14.28,,59.65
1973,23-05-2022,32.35,33.8,6.13,0.29,12.97,,53.91666667,42.25,7.6625,14.5,12.97,,53.91666667
1974,24-05-2022,32.99,21.55,2.52,0.4,15.74,,54.98333333,26.9375,3.15,20,15.74,,54.98333333
1975,25-05-2022,46.73,20.25,2.66,0.37,16.64,,77.88333333,25.3125,3.325,18.5,16.64,,77.88333333
1976,26-05-2022,43.1,19.62,3.26,0.42,17.74,,71.83333333,24.525,4.075,21,17.74,,71.83333333
1977,27-05-2022,37.43,19.98,2.25,0.44,16.14,,62.38333333,24.975,2.8125,22,16.14,,62.38333333
1978,28-05-2022,31.34,18.91,2.82,0.33,16.52,,52.23333333,23.6375,3.525,16.5,16.52,,52.23333333
1979,29-05-2022,34.02,18.68,3.3,0.39,18.77,,56.7,23.35,4.125,19.5,18.77,,56.7
1980,30-05-2022,38.84,18.64,3.64,0.33,17.53,,64.73333333,23.3,4.55,16.5,17.53,,64.73333333
1981,31-05-2022,37.31,17.74,3.34,0.39,17.65,,62.18333333,22.175,4.175,19.5,17.65,,62.18333333
1982,01-06-2022,40.26,19.18,3.73,0.47,17.52,,67.1,23.975,4.6625,23.5,17.52,,67.1
1983,02-06-2022,53.42,24.01,4.13,0.66,16.07,,89.03333333,30.0125,5.1625,33,16.07,,89.03333333
1984,03-06-2022,41.32,20.91,2.8,0.5,17.35,,68.86666667,26.1375,3.5,25,17.35,,68.86666667
1985,04-06-2022,57.4,27.58,4.24,0.73,15.2,,95.66666667,34.475,5.3,36.5,15.2,,95.66666667
1986,05-06-2022,50.24,26.86,2.84,0.97,14.49,,83.73333333,33.575,3.55,48.5,14.49,,83.73333333
1987,06-06-2022,37.05,18.73,3.47,0.44,15.5,,61.75,23.4125,4.3375,22,15.5,,61.75
1988,07-06-2022,37,17.39,2.97,0.36,15.9,,61.66666667,21.7375,3.7125,18,15.9,,61.66666667
1989,08-06-2022,38.69,19.22,2.59,0.45,13.36,,64.48333333,24.025,3.2375,22.5,13.36,,64.48333333
1990,09-06-2022,29.36,17.14,3.22,0.36,15.33,,48.93333333,21.425,4.025,18,15.33,,48.93333333
1991,10-06-2022,19.79,18.06,2.55,0.35,13.71,,32.98333333,22.575,3.1875,17.5,13.71,,32.98333333
1992,11-06-2022,16.35,16.87,3.88,0.31,14.04,,27.25,21.0875,4.85,15.5,14.04,,27.25
1993,12-06-2022,17.81,21.76,2.32,0.33,13.61,,29.68333333,27.2,2.9,16.5,13.61,,29.68333333
1994,13-06-2022,19.07,20.3,3.28,0.32,13.07,,31.78333333,25.375,4.1,16,13.07,,31.78333333
1995,14-06-2022,23.8,19.51,2.61,0.39,13.73,,39.66666667,24.3875,3.2625,19.5,13.73,,39.66666667
1996,15-06-2022,24.46,17.77,3.05,0.41,13.88,,40.76666667,22.2125,3.8125,20.5,13.88,,40.76666667
1997,16-06-2022,30.25,20.9,3.41,0.4,12.13,,50.41666667,26.125,4.2625,20,12.13,,50.41666667
1998,17-06-2022,31.11,20.4,3.62,0.5,13.5,,51.85,25.5,4.525,25,13.5,,51.85
1999,18-06-2022,29.2,19.71,2.8,0.52,12.51,,48.66666667,24.6375,3.5,26,12.51,,48.66666667
2000,19-06-2022,27.08,18.59,2.43,0.45,13.83,,45.13333333,23.2375,3.0375,22.5,13.83,,45.13333333
2001,20-06-2022,15.55,22.96,2.42,0,8.24,,25.91666667,28.7,3.025,0,8.24,,28.7
2002,21-06-2022,17.26,18.03,2.9,0,10.37,,28.76666667,22.5375,3.625,0,10.37,,28.76666667
2003,22-06-2022,17.21,18.03,2.02,0,12.53,,28.68333333,22.5375,2.525,0,12.53,,28.68333333
2004,23-06-2022,17.98,19.71,3.72,0,16.19,,29.96666667,24.6375,4.65,0,16.19,,29.96666667
2005,24-06-2022,16.33,18.04,2.65,0,16.15,,27.21666667,22.55,3.3125,0,16.15,,27.21666667
2006,25-06-2022,15.16,17.34,1.73,0,17.34,,25.26666667,21.675,2.1625,0,17.34,,25.26666667
2007,26-06-2022,19.02,18.51,2.29,0,16.5,,31.7,23.1375,2.8625,0,16.5,,31.7
2008,27-06-2022,20.3,17.27,3.55,0,14.21,,33.83333333,21.5875,4.4375,0,14.21,,33.83333333
2009,28-06-2022,18.75,16.14,3.27,0,13.23,,31.25,20.175,4.0875,0,13.23,,31.25
2010,29-06-2022,24.8,17.27,3.45,0,14.73,,41.33333333,21.5875,4.3125,0,14.73,,41.33333333
2011,30-06-2022,24.82,19.94,3.43,0.16,16,,41.36666667,24.925,4.2875,8,16,,41.36666667
2012,01-07-2022,18.48,17.16,5.95,0.54,19.72,,30.8,21.45,7.4375,27,19.72,,30.8
2013,02-07-2022,26.07,16.35,7.25,0.48,18.92,,43.45,20.4375,9.0625,24,18.92,,43.45
2014,03-07-2022,28.26,19.1,5.14,0.42,17.34,,47.1,23.875,6.425,21,17.34,,47.1
2015,04-07-2022,24.7,15.22,4.19,0.35,19.36,,41.16666667,19.025,5.2375,17.5,19.36,,41.16666667
2016,05-07-2022,14.32,13.31,3.55,0.3,21.8,,23.86666667,16.6375,4.4375,15,21.8,,23.86666667
2017,06-07-2022,18.89,14.72,4.54,0.39,20.95,,31.48333333,18.4,5.675,19.5,20.95,,31.48333333
2018,07-07-2022,20.97,15.1,4.69,0.39,20.53,,34.95,18.875,5.8625,19.5,20.53,,34.95
2019,08-07-2022,22.54,14.82,3.56,0.3,20.2,,37.56666667,18.525,4.45,15,20.2,,37.56666667
2020,09-07-2022,16.34,13.8,4.72,0.39,20.12,,27.23333333,17.25,5.9,19.5,20.12,,27.23333333
2021,10-07-2022,14.77,18.73,2.15,0.19,11.49,,24.61666667,23.4125,2.6875,9.5,11.49,,24.61666667
2022,11-07-2022,20.1,38.78,11.75,0.9,12.62,,33.5,48.475,14.6875,45,12.62,,48.475
2023,12-07-2022,18.71,15.43,2.72,0.23,19.7,,31.18333333,19.2875,3.4,11.5,19.7,,31.18333333
2024,13-07-2022,22.48,15.69,2.76,0.24,22.21,,37.46666667,19.6125,3.45,12,22.21,,37.46666667
2025,14-07-2022,22.08,14.71,3.15,0.27,23.23,,36.8,18.3875,3.9375,13.5,23.23,,36.8
2026,15-07-2022,18.17,13.81,3.35,0.29,23.71,,30.28333333,17.2625,4.1875,14.5,23.71,,30.28333333
2027,16-07-2022,19.81,13.36,2.73,0.22,22.44,,33.01666667,16.7,3.4125,11,22.44,,33.01666667
2028,17-07-2022,20.17,13.06,3.49,0.3,23.58,,33.61666667,16.325,4.3625,15,23.58,,33.61666667
2029,18-07-2022,20.17,15.96,3.66,0.32,20.17,,33.61666667,19.95,4.575,16,20.17,,33.61666667
2030,19-07-2022,19.6,15.67,3.09,0.27,21.39,,32.66666667,19.5875,3.8625,13.5,21.39,,32.66666667
2031,20-07-2022,27.39,15.8,2.79,0.23,24.95,,45.65,19.75,3.4875,11.5,24.95,,45.65
2032,21-07-2022,22.86,14.58,2.15,0.15,26.59,,38.1,18.225,2.6875,7.5,26.59,,38.1
2033,22-07-2022,25.05,19.72,2.9,0.25,21.98,,41.75,24.65,3.625,12.5,21.98,,41.75
2034,23-07-2022,19.56,12.96,3.41,0.3,22.94,,32.6,16.2,4.2625,15,22.94,,32.6
2035,24-07-2022,18.61,13.1,3.24,0.28,23.4,,31.01666667,16.375,4.05,14,23.4,,31.01666667
2036,25-07-2022,22.03,13.56,2.14,0.17,22.8,,36.71666667,16.95,2.675,8.5,22.8,,36.71666667
2037,26-07-2022,19.33,17.13,2.36,0.19,24.93,,32.21666667,21.4125,2.95,9.5,24.93,,32.21666667
2038,27-07-2022,33.3,17.81,5.63,0.49,22.12,,55.5,22.2625,7.0375,24.5,22.12,,55.5
2039,28-07-2022,52.37,27.75,3.38,0.29,18.82,,87.28333333,34.6875,4.225,14.5,18.82,,87.28333333
2040,29-07-2022,60.99,33.97,4.44,0.39,16.28,,103.3,42.4625,5.55,19.5,16.28,,103.3
2041,30-07-2022,32.25,25.29,3.01,0.26,18.76,,53.75,31.6125,3.7625,13,18.76,,53.75
2042,31-07-2022,27.4,12.87,3.84,0.33,21.31,,45.66666667,16.0875,4.8,16.5,21.31,,45.66666667
2043,01-08-2022,40.07,17.84,3.75,0.33,15.66,,66.78333333,22.3,4.6875,16.5,15.66,,66.78333333
2044,02-08-2022,37.88,25.73,3.79,0.33,12.44,,63.13333333,32.1625,4.7375,16.5,12.44,,63.13333333
2045,03-08-2022,35,17.69,4.83,0.41,17.05,,58.33333333,22.1125,6.0375,20.5,17.05,,58.33333333
2046,04-08-2022,32.08,16.22,3.52,0.31,19.08,,53.46666667,20.275,4.4,15.5,19.08,,53.46666667
2047,05-08-2022,24.28,14.17,1.75,0.13,19.21,,40.46666667,17.7125,2.1875,6.5,19.21,,40.46666667
2048,06-08-2022,14.92,13.26,3,0.25,22.56,,24.86666667,16.575,3.75,12.5,22.56,,24.86666667
2049,07-08-2022,16.98,13.34,3.15,0.22,22.04,,28.3,16.675,3.9375,11,22.04,,28.3
2050,08-08-2022,16.13,14.93,3.4,0.24,22.77,,26.88333333,18.6625,4.25,12,22.77,,26.88333333
2051,09-08-2022,17.22,11.96,2.24,0.19,24.58,,28.7,14.95,2.8,9.5,24.58,,28.7
2052,10-08-2022,16.97,11.27,3.41,0.3,24.53,,28.28333333,14.0875,4.2625,15,24.53,,28.28333333
2053,11-08-2022,15.27,11.87,3.04,0.26,21.26,,25.45,14.8375,3.8,13,21.26,,25.45
2054,12-08-2022,14.64,13.05,3.16,0.28,21.31,,24.4,16.3125,3.95,14,21.31,,24.4
2055,13-08-2022,18.24,12.58,2.59,0.22,25.56,,30.4,15.725,3.2375,11,25.56,,30.4
2056,14-08-2022,18.45,12.98,2.44,0.16,24.98,,30.75,16.225,3.05,8,24.98,,30.75
2057,15-08-2022,15.8,11.33,2.62,0.23,25.51,,26.33333333,14.1625,3.275,11.5,25.51,,26.33333333
2058,16-08-2022,14.99,13.56,3.64,0.32,25.45,,24.98333333,16.95,4.55,16,25.45,,25.45
2059,17-08-2022,17.56,28.95,6.81,0.55,23.23,,29.26666667,36.1875,8.5125,27.5,23.23,,36.1875
2060,18-08-2022,23.02,20.03,3.43,0.33,21.48,,38.36666667,25.0375,4.2875,16.5,21.48,,38.36666667
2061,19-08-2022,21.07,14.94,3.82,0.33,24.8,,35.11666667,18.675,4.775,16.5,24.8,,35.11666667
2062,20-08-2022,17.54,12.34,3.79,0.33,25.78,,29.23333333,15.425,4.7375,16.5,25.78,,29.23333333
2063,21-08-2022,19.23,11.58,3.48,0.26,27.08,,32.05,14.475,4.35,13,27.08,,32.05
2064,22-08-2022,16.73,12.58,3.5,0.31,22.5,,27.88333333,15.725,4.375,15.5,22.5,,27.88333333
2065,23-08-2022,14.88,11.89,2.47,0.21,27.28,,24.8,14.8625,3.0875,10.5,27.28,,27.28
2066,24-08-2022,17.47,12.25,3.19,0.27,25.61,,29.11666667,15.3125,3.9875,13.5,25.61,,29.11666667
2067,25-08-2022,19.79,12.07,4.13,0.36,22.87,,32.98333333,15.0875,5.1625,18,22.87,,32.98333333
2068,26-08-2022,30.84,15.17,3.54,0.31,24.56,,51.4,18.9625,4.425,15.5,24.56,,51.4
2069,27-08-2022,34.5,14.73,2.13,0.17,25.34,,57.5,18.4125,2.6625,8.5,25.34,,57.5
2070,28-08-2022,33.19,11.1,3.34,0.28,25.6,,55.31666667,13.875,4.175,14,25.6,,55.31666667
2071,29-08-2022,49.39,12.81,1.78,0.16,23.88,,82.31666667,16.0125,2.225,8,23.88,,82.31666667
2072,30-08-2022,29.76,12.09,3.33,0.28,23.2,,49.6,15.1125,4.1625,14,23.2,,49.6
2073,31-08-2022,20.51,9.87,2.75,0.24,22.91,,34.18333333,12.3375,3.4375,12,22.91,,34.18333333
2074,01-09-2022,15.25,11.6,2.74,0.24,25.02,,25.41666667,14.5,3.425,12,25.02,,25.41666667
2075,02-09-2022,17.29,11.04,4.34,0.38,26.26,,28.81666667,13.8,5.425,19,26.26,,28.81666667
2076,03-09-2022,17.65,13.32,3.38,0.29,23.4,,29.41666667,16.65,4.225,14.5,23.4,,29.41666667
2077,04-09-2022,27.07,11.68,3.72,0.32,23.58,,45.11666667,14.6,4.65,16,23.58,,45.11666667
2078,05-09-2022,33.03,14.41,4.12,0.36,20.05,,55.05,18.0125,5.15,18,20.05,,55.05
2079,06-09-2022,42.47,17.34,3.71,0.32,17.77,,70.78333333,21.675,4.6375,16,17.77,,70.78333333
2080,07-09-2022,41.93,28.74,4.63,0.39,16.72,,69.88333333,35.925,5.7875,19.5,16.72,,69.88333333
2081,08-09-2022,34.93,17.87,3.18,0.28,18.52,,58.21666667,22.3375,3.975,14,18.52,,58.21666667
2082,09-09-2022,29.37,12.07,2.17,0.18,22.17,,48.95,15.0875,2.7125,9,22.17,,48.95
2083,10-09-2022,22.69,11.77,3.27,0.22,24.01,,37.81666667,14.7125,4.0875,11,24.01,,37.81666667
2084,11-09-2022,16.98,12.16,2.97,0.26,24.41,,28.3,15.2,3.7125,13,24.41,,28.3
2085,12-09-2022,10.65,9.74,2.89,0.24,25.22,,17.75,12.175,3.6125,12,25.22,,25.22
2086,13-09-2022,15.49,14.45,3.7,0.32,24.6,,25.81666667,18.0625,4.625,16,24.6,,25.81666667
2087,14-09-2022,16.62,14.58,3.5,0.31,26.68,,27.7,18.225,4.375,15.5,26.68,,27.7
2088,15-09-2022,16.38,12.8,3.37,0.29,24.26,,27.3,16,4.2125,14.5,24.26,,27.3
2089,16-09-2022,15.87,12.64,2.51,0.22,27.81,,26.45,15.8,3.1375,11,27.81,,27.81
2090,17-09-2022,20.45,12.61,3.06,0.27,26.15,,34.08333333,15.7625,3.825,13.5,26.15,,34.08333333
2091,18-09-2022,21.01,11.07,2.68,0.22,27.04,,35.01666667,13.8375,3.35,11,27.04,,35.01666667
2092,19-09-2022,22.7,13,4.19,0.3,27.17,,37.83333333,16.25,5.2375,15,27.17,,37.83333333
2093,20-09-2022,25.97,13.53,3.16,0.27,27.91,,43.28333333,16.9125,3.95,13.5,27.91,,43.28333333
2094,21-09-2022,38.1,11.81,3.37,0.3,28.35,,63.5,14.7625,4.2125,15,28.35,,63.5
2095,22-09-2022,35.11,13.64,3.15,0.27,23.9,,58.51666667,17.05,3.9375,13.5,23.9,,58.51666667
2096,23-09-2022,28.09,13.53,2.95,0.25,27.62,,46.81666667,16.9125,3.6875,12.5,27.62,,46.81666667
2097,24-09-2022,27.46,15.23,3.71,0.32,26.11,,45.76666667,19.0375,4.6375,16,26.11,,45.76666667
2098,25-09-2022,30.04,19.65,4.11,0.36,24.29,,50.06666667,24.5625,5.1375,18,24.29,,50.06666667
2099,26-09-2022,40.96,14.37,2.74,0.24,25.47,,68.26666667,17.9625,3.425,12,25.47,,68.26666667
2100,27-09-2022,39.43,14,2.95,0.26,16.27,,65.71666667,17.5,3.6875,13,16.27,,65.71666667
2101,28-09-2022,55.38,18.74,4.61,0.4,21.07,,92.3,23.425,5.7625,20,21.07,,92.3
2102,29-09-2022,49.47,17.13,5.16,0.45,20.68,,82.45,21.4125,6.45,22.5,20.68,,82.45
2103,30-09-2022,61.41,22.5,4.97,0.43,22.89,,104.7,28.125,6.2125,21.5,22.89,,104.7
2104,01-10-2022,61.62,28.98,5.19,0.45,20.97,,105.4,36.225,6.4875,22.5,20.97,,105.4
2105,02-10-2022,34.48,13.73,3.95,0.34,29.62,,57.46666667,17.1625,4.9375,17,29.62,,57.46666667
2106,03-10-2022,38.83,13.56,3.14,0.27,28.81,,64.71666667,16.95,3.925,13.5,28.81,,64.71666667
2107,04-10-2022,46.55,12.86,3.92,0.34,29.26,,77.58333333,16.075,4.9,17,29.26,,77.58333333
2108,05-10-2022,50.14,11.8,3.22,0.28,32.34,,83.56666667,14.75,4.025,14,32.34,,83.56666667
2109,06-10-2022,16.68,10.94,2.58,0.23,24.89,,27.8,13.675,3.225,11.5,24.89,,27.8
2110,07-10-2022,24.2,12.07,3.86,0.29,30.12,,40.33333333,15.0875,4.825,14.5,30.12,,40.33333333
2111,08-10-2022,26.09,11.82,3.62,0.31,29.12,,43.48333333,14.775,4.525,15.5,29.12,,43.48333333
2112,09-10-2022,23.89,12.04,3.08,0.27,29.55,,39.81666667,15.05,3.85,13.5,29.55,,39.81666667
2113,10-10-2022,16.19,14.08,2.8,0.24,27.02,,26.98333333,17.6,3.5,12,27.02,,27.02
2114,11-10-2022,15.24,12.73,2.7,0.23,27.78,,25.4,15.9125,3.375,11.5,27.78,,27.78
2115,12-10-2022,23.78,13.23,2.76,0.24,27.31,,39.63333333,16.5375,3.45,12,27.31,,39.63333333
2116,13-10-2022,25.57,16.84,3.59,0.31,24.32,,42.61666667,21.05,4.4875,15.5,24.32,,42.61666667
2117,14-10-2022,28.88,16.19,2.86,0.25,27.08,,48.13333333,20.2375,3.575,12.5,27.08,,48.13333333
2118,15-10-2022,29.88,13.6,3.65,0.32,25.41,,49.8,17,4.5625,16,25.41,,49.8
2119,16-10-2022,15.97,11.91,3.62,0.32,26.33,,26.61666667,14.8875,4.525,16,26.33,,26.61666667
2120,17-10-2022,17.93,13.32,3.95,0.35,27.88,,29.88333333,16.65,4.9375,17.5,27.88,,29.88333333
2121,18-10-2022,30.36,14.45,2.74,0.43,27.17,,50.6,18.0625,3.425,21.5,27.17,,50.6
2122,19-10-2022,44.21,16.56,2.18,0.85,29.41,,73.68333333,20.7,2.725,42.5,29.41,,73.68333333
2123,20-10-2022,36.44,13.59,4.66,0.73,29.94,,60.73333333,16.9875,5.825,36.5,29.94,,60.73333333
2124,21-10-2022,54.75,14.14,3.22,0.71,29.82,,91.25,17.675,4.025,35.5,29.82,,91.25
2125,22-10-2022,60.62,16.63,3.57,0.69,32.85,,102.0666667,20.7875,4.4625,34.5,32.85,,102.0666667
2126,23-10-2022,71.26,15.96,3.81,0.76,37.47,,137.5333333,19.95,4.7625,38,37.47,,137.5333333
2127,24-10-2022,230.04,15.45,3.02,0.74,38.16,,384.6461538,19.3125,3.775,37,38.16,,384.6461538
2128,25-10-2022,145.24,18.98,3.44,0.87,36.74,,319.4153846,23.725,4.3,43.5,36.74,,319.4153846
2129,26-10-2022,85.9,20.64,3.42,0.98,34.43,,186.3333333,25.8,4.275,49,34.43,,186.3333333
2130,27-10-2022,80.25,91.45,11.5,1.06,23.34,,167.5,111.45,14.375,53,23.34,,167.5
2131,28-10-2022,53.6,111.22,12.88,0.74,23.33,,89.33333333,131.22,16.1,37,23.33,,131.22
2132,29-10-2022,46.52,54.69,4.8,0.7,30.09,,77.53333333,68.3625,6,35,30.09,,77.53333333
2133,30-10-2022,55.95,22.41,3.02,0.86,37.89,,93.25,28.0125,3.775,43,37.89,,93.25
2134,31-10-2022,83.24,24.64,2.66,0.89,35.86,,177.4666667,30.8,3.325,44.5,35.86,,177.4666667
2135,01-11-2022,78.11,20.84,3.52,0.98,35.03,,160.3666667,26.05,4.4,49,35.03,,160.3666667
2136,02-11-2022,95.73,26.79,5.31,1.13,31.89,,219.1,33.4875,6.6375,56.5,31.89,,219.1
2137,03-11-2022,71.45,17.99,4.9,0.9,32.93,,138.1666667,22.4875,6.125,45,32.93,,138.1666667
2138,04-11-2022,74.16,17.96,3.91,0.84,32.95,,147.2,22.45,4.8875,42,32.95,,147.2
2139,05-11-2022,59.53,17.25,3.7,0.86,31.95,,99.21666667,21.5625,4.625,43,31.95,,99.21666667
2140,06-11-2022,75.66,25.9,3.3,1.12,32.41,,152.2,32.375,4.125,56,32.41,,152.2
2141,07-11-2022,102.09,29.36,4.32,1.25,30.79,,240.3,36.7,5.4,62.5,30.79,,240.3
2142,08-11-2022,105.71,44.28,5.76,1.22,31.06,,252.3666667,55.35,7.2,61,31.06,,252.3666667
2143,09-11-2022,83.96,29.82,4.22,1.09,33.04,,179.8666667,37.275,5.275,54.5,33.04,,179.8666667
2144,10-11-2022,71.23,21.84,3.9,0.8,34.01,,137.4333333,27.3,4.875,40,34.01,,137.4333333
2145,11-11-2022,76.21,19.2,5.53,0.65,36.55,,154.0333333,24,6.9125,32.5,36.55,,154.0333333
2146,12-11-2022,68.65,18.67,3.78,0.66,36.81,,128.8333333,23.3375,4.725,33,36.81,,128.8333333
2147,13-11-2022,72.58,17.39,3.18,0.8,36.07,,141.9333333,21.7375,3.975,40,36.07,,141.9333333
2148,14-11-2022,79.22,51.52,7.11,0.75,30.35,,164.0666667,64.4,8.8875,37.5,30.35,,164.0666667
2149,15-11-2022,85.62,32.76,3.04,0.81,35.07,,185.4,40.95,3.8,40.5,35.07,,185.4
2150,16-11-2022,75.34,34.51,5.13,0.73,35.06,,151.1333333,43.1375,6.4125,36.5,35.06,,151.1333333
2151,17-11-2022,77.66,84.56,5.11,0.81,29.34,,158.8666667,104.56,6.3875,40.5,29.34,,158.8666667
2152,18-11-2022,82.21,33.85,3.29,0.86,35.49,,174.0333333,42.3125,4.1125,43,35.49,,174.0333333
2153,19-11-2022,90.25,87.5,8.25,0.8,28.04,,200.8333333,107.5,10.3125,40,28.04,,200.8333333
2154,20-11-2022,95.69,37.81,4.21,0.89,37.77,,218.9666667,47.2625,5.2625,44.5,37.77,,218.9666667
2155,21-11-2022,82.73,24.37,2.56,0.82,37.59,,175.7666667,30.4625,3.2,41,37.59,,175.7666667
2156,22-11-2022,86.61,24.04,4.01,0.9,35.11,,188.7,30.05,5.0125,45,35.11,,188.7
2157,23-11-2022,88.93,23.97,3.9,0.94,34.34,,196.4333333,29.9625,4.875,47,34.34,,196.4333333
2158,24-11-2022,82.81,23.75,2.96,1.03,32.62,,176.0333333,29.6875,3.7,51.5,32.62,,176.0333333
2159,25-11-2022,88.32,23.13,3.34,1.03,33.8,,194.4,28.9125,4.175,51.5,33.8,,194.4
2160,26-11-2022,91.48,25.17,4.24,0.93,36.6,,204.9333333,31.4625,5.3,46.5,36.6,,204.9333333
2161,27-11-2022,93.69,23.24,4.25,1,36.85,,212.3,29.05,5.3125,50,36.85,,212.3
2162,28-11-2022,78.91,23.9,4.13,0.92,34.75,,163.0333333,29.875,5.1625,46,34.75,,163.0333333
2163,29-11-2022,80.79,28.36,2.18,0.86,35.24,,169.3,35.45,2.725,43,35.24,,169.3
2164,30-11-2022,99.59,28.69,4.51,1.06,37.01,,231.9666667,35.8625,5.6375,53,37.01,,231.9666667
2165,01-12-2022,103.25,25.94,4.81,1.1,34.8,,244.1666667,32.425,6.0125,55,34.8,,244.1666667
2166,02-12-2022,99.17,23.5,4.3,1.09,35.27,,230.5666667,29.375,5.375,54.5,35.27,,230.5666667
2167,03-12-2022,77.54,23.14,3.22,0.97,27.08,,158.4666667,28.925,4.025,48.5,27.08,,158.4666667
2168,04-12-2022,81.97,29.71,3.88,1,16.34,,173.2333333,37.1375,4.85,50,16.34,,173.2333333
2169,05-12-2022,110.84,34.74,3.99,0.83,17.81,,269.4666667,43.425,4.9875,41.5,17.81,,269.4666667
2170,06-12-2022,88.08,33.12,5.96,0.85,19.86,,193.6,41.4,7.45,42.5,19.86,,193.6
2171,07-12-2022,98.6,37.15,6.85,0.93,26.94,,228.6666667,46.4375,8.5625,46.5,26.94,,228.6666667
2172,08-12-2022,87.15,27.81,2.94,0.87,38.75,,190.5,34.7625,3.675,43.5,38.75,,190.5
2173,09-12-2022,109.7,26.46,3.65,0.88,38.33,,265.6666667,33.075,4.5625,44,38.33,,265.6666667
2174,10-12-2022,90.93,30.66,4.37,0.82,32.65,,203.1,38.325,5.4625,41,32.65,,203.1
2175,11-12-2022,41.43,28.7,3.95,0.94,35.3,,69.05,35.875,4.9375,47,35.3,,69.05
2176,12-12-2022,30.32,28.7,3.92,0.81,40.07,,50.53333333,35.875,4.9,40.5,40.07,,50.53333333
2177,13-12-2022,27.05,19.85,3.55,0.8,41.59,,45.08333333,24.8125,4.4375,40,41.59,,45.08333333
2178,14-12-2022,30.21,20.03,3.15,0.89,49.07,,50.35,25.0375,3.9375,44.5,49.07,,50.35
2179,15-12-2022,69.94,32.07,4.2,1.17,45.03,,133.1333333,40.0875,5.25,58.5,45.03,,133.1333333
2180,16-12-2022,79.98,0.2,3.14,1.11,26.04,,166.6,0.25,3.925,55.5,26.04,,166.6
2181,17-12-2022,117.19,28.7,4.01,1.26,23.71,,290.6333333,35.875,5.0125,63,23.71,,290.6333333
2182,18-12-2022,64.69,28.7,2.49,0.85,35.27,,115.6333333,35.875,3.1125,42.5,35.27,,115.6333333
